rule_id,natural_language_entity,ifc_entity_occurrence,ifc_entity_type,property_set,property_name,required_stage,requirement_type,allowed_values,disallowed_values,flagged_value,severity,enabled
MRR_Door_WarrantyGuarantorLabor_S5,Door,IfcDoor,IfcDoorStyle,COBie_Type,WarrantyGuarantorLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Door_WarrantyGuarantorParts_S5,Door,IfcDoor,IfcDoorStyle,COBie_Type,WarrantyGuarantorParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Door_WarrantyStartDate_S5,Door,IfcDoor,IfcDoorStyle,COBie_Component,WarrantyStartDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_AssetIdentifier_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Component,AssetIdentifier,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_AssetType_S4,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,AssetType,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_BarCode_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Component,BarCode,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MRR_Electric_Appliance_Capacity_S4,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,Capacity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_Space_S4,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Component,Space,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_DimensionsHeight_S6,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,DimensionsHeight,6,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_DimensionsPlanSize_S6,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,DimensionsPlanSize,6,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_Durability_S6,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,Durability,6,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_DurationUnit_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,DurationUnit,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_EnergyEfficiency_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,EnergyEfficiency,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_InputEnergy_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,InputEnergy,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_InputFlowrate_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,InputFlowrate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_InputLoad_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,InputLoad,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_InputPressure_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,InputPressure,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_InstallationDate_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Component,InstallationDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_Manufacturer_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,Manufacturer,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_Material_S4,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,Material,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MRR_Electric_Appliance_Material_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,Material,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MRR_Electric_Appliance_ModelLabel_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,ModelLabel,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MRR_Electric_Appliance_ModelReference_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,ModelReference,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MRR_Electric_Appliance_NominalHeight_S4,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,NominalHeight,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_NominalLength_S4,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,NominalLength,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_NominalWidth_S4,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,NominalWidth,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_OutputCooling_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,OutputCooling,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_OutputHeating_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,OutputHeating,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_OutputPressureDrop_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,OutputPressureDrop,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_Quantity_S4,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,Quantity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_Range_Frequency_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_TypeAttributes,Range/Frequency,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_SerialNumber_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Component,SerialNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MRR_Electric_Appliance_ExpectedLife_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,ExpectedLife,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_SustainabilityPerformance_S7,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,SustainabilityPerformance,7,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_SystemCategory_S4,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_System,SystemCategory,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_SystemDescription_S4,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_System,SystemDescription,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_SystemName_S4,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_System,SystemName,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_TagNumber_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Component,TagNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MRR_Electric_Appliance_Uniclass_2015_S4,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,,Uniclass 2015,4,required,,,,FAIL,True
MRR_Electric_Appliance_WarrantyDescription_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,WarrantyDescription,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_WarrantyDurationLabor_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,WarrantyDurationLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_WarrantyDurationParts_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,WarrantyDurationParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_WarrantyDurationUnit_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,WarrantyDurationUnit,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_WarrantyGuarantorLabor_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,WarrantyGuarantorLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_WarrantyGuarantorParts_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Type,WarrantyGuarantorParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Appliance_WarrantyStartDate_S5,Electric Appliance,IfcFlowTerminal,IfcElectricApplianceType,COBie_Component,WarrantyStartDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_AssetIdentifier_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Component,AssetIdentifier,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_AssetType_S4,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Type,AssetType,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_BarCode_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Component,BarCode,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MRR_Electric_Distribution_Point_Capacity_S4,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,Capacity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_Space_S4,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Component,Space,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_DurationUnit_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Type,DurationUnit,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_DutyRating_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,DutyRating,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_EnergyEfficiency_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,EnergyEfficiency,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_FuelTypeId_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,FuelTypeId,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_InputEnergy_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,InputEnergy,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_InputFlowrate_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,InputFlowrate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_InputLoad_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,InputLoad,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_InputPressure_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,InputPressure,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_InstallationDate_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Component,InstallationDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_Manufacturer_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Type,Manufacturer,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_Material_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Type,Material,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MRR_Electric_Distribution_Point_ModelLabel_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Type,ModelLabel,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MRR_Electric_Distribution_Point_ModelReference_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Type,ModelReference,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MRR_Electric_Distribution_Point_NoSinglePoleWays_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,NoSinglePoleWays,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_NominalHeight_S4,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Type,NominalHeight,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_NominalLength_S4,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Type,NominalLength,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_NominalWidth_S4,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Type,NominalWidth,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_OutputCooling_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,OutputCooling,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_OutputHeating_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,OutputHeating,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_OutputPressureDrop_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,OutputPressureDrop,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_PhaseNumber_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,PhaseNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_Quantity_S4,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,Quantity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_Range_Frequency_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_TypeAttributes,Range/Frequency,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MRR_Electric_Distribution_Point_SerialNumber_S5,Electric Distribution Point,IfcElectricDistributionPoint,,COBie_Component,SerialNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
